,Player_ID,Year,TeamA,TeamB,Serve_Points,Serve_Errors,Serve_Attempts,Total_Serves,Match_Date,Set_Successes,Set_Errors,Set_Attempts,Total_Sets,Attack_Success,Attack Errors,Attack_Attempts,Total_Attacks,Block_Successful,Block_Errors,Block_Rebounds,Total_Blocks,Reception_Successful,Reception_Errors,Reception_Attemps,Total_Receptions,Dig_Success,Dig_Errors,Dig_Attempts,Total_Digs
4922,164188,2022,Netherlands,Iran,0,0,1,1,10/06/2022,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4923,164188,2022,China,Iran,4,2,6,12,07/06/2022,0,1,0,1,3,5,5,13,0,1,1,2,0,0,1,1,4,1,0,5
4924,124251,2022,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4925,152753,2022,Canada,Iran,0,0,0,0,25/06/2022,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,152753,2022,Iran,Brazil,0,0,2,2,24/06/2022,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,152753,2022,USA,Iran,0,0,0,0,23/06/2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,152753,2022,Iran,Bulgaria,0,1,0,1,21/06/2022,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,152753,2022,Iran,Japan,1,0,5,6,12/06/2022,12,2,21,35,0,0,2,2,0,0,1,1,0,0,0,0,2,1,0,3
4930,152753,2022,Iran,Australia,0,0,0,0,12/06/2022,6,0,3,9,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3
4931,152753,2022,Netherlands,Iran,0,0,6,6,10/06/2022,9,1,17,27,1,0,0,1,0,3,0,3,0,0,1,1,1,1,1,3
4932,152753,2022,China,Iran,0,0,0,0,07/06/2022,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,162557,2022,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4934,152743,2022,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4935,132534,2022,Poland,Iran,0,0,0,0,21/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,132534,2022,Iran,Serbia,0,0,0,0,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,132534,2022,Slovenia,Iran,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,132534,2022,Italy,Iran,0,0,0,0,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,132534,2022,Iran,Poland,0,0,0,0,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,153539,2022,Poland,Iran,0,3,12,15,21/07/2022,1,0,1,2,21,9,9,39,1,6,4,11,1,0,0,1,2,2,2,6
4941,153539,2022,Iran,Serbia,2,2,11,15,09/07/2022,0,0,2,2,13,2,9,24,1,4,0,5,0,0,0,0,4,2,0,6
4942,153539,2022,Slovenia,Iran,3,5,14,22,08/07/2022,0,0,0,0,11,5,10,26,0,2,0,2,0,0,0,0,4,0,0,4
4943,153539,2022,Italy,Iran,2,2,11,15,07/07/2022,0,0,5,5,18,6,18,42,3,2,0,5,0,0,2,2,0,2,0,2
4944,153539,2022,Iran,Poland,3,4,17,24,05/07/2022,0,0,2,2,14,5,8,27,1,4,0,5,0,0,0,0,2,1,1,4
4945,153539,2022,Canada,Iran,0,5,11,16,25/06/2022,0,0,0,0,15,3,6,24,0,1,2,3,0,0,0,0,2,0,3,5
4946,153539,2022,Iran,Brazil,0,2,7,9,24/06/2022,0,0,0,0,15,3,3,21,0,2,2,4,0,0,0,0,0,0,0,0
4947,153539,2022,USA,Iran,0,2,12,14,23/06/2022,0,1,0,1,19,4,6,29,1,1,3,5,0,0,1,1,1,1,1,3
4948,153539,2022,Iran,Bulgaria,0,1,6,7,21/06/2022,0,0,0,0,15,6,8,29,2,2,0,4,0,0,0,0,2,0,1,3
4949,153539,2022,Iran,Japan,2,2,4,8,12/06/2022,1,0,0,1,7,2,8,17,1,1,1,3,0,0,0,0,1,1,0,2
4950,153539,2022,Iran,Australia,1,4,10,15,12/06/2022,1,0,0,1,21,7,9,37,1,2,3,6,0,0,0,0,7,2,1,10
4951,153539,2022,Netherlands,Iran,0,2,8,10,10/06/2022,0,0,1,1,15,4,11,30,0,3,2,5,0,0,0,0,3,0,0,3
4952,153539,2022,China,Iran,0,1,4,5,07/06/2022,0,0,0,0,6,0,0,6,1,0,2,3,0,0,0,0,1,0,0,1
4953,119750,2022,Poland,Iran,0,1,16,17,21/07/2022,15,0,80,95,0,0,0,0,0,4,2,6,0,1,1,2,8,2,0,10
4954,119750,2022,Iran,Serbia,1,1,7,9,09/07/2022,24,0,49,73,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,2
4955,119750,2022,Slovenia,Iran,0,1,10,11,08/07/2022,18,0,44,62,0,0,0,0,3,1,0,4,0,0,0,0,0,1,0,1
4956,119750,2022,Italy,Iran,0,0,14,14,07/07/2022,12,0,62,74,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
4957,119750,2022,Iran,Poland,0,3,8,11,05/07/2022,19,0,75,94,0,0,1,1,0,3,0,3,0,0,0,0,1,0,1,2
4958,119750,2022,Canada,Iran,0,1,10,11,25/06/2022,10,0,44,54,0,0,1,1,0,1,0,1,0,0,0,0,4,0,0,4
4959,119750,2022,Iran,Brazil,0,0,8,8,24/06/2022,10,0,43,53,1,0,2,3,1,2,0,3,0,0,0,0,1,0,0,1
4960,119750,2022,USA,Iran,0,1,11,12,23/06/2022,12,0,53,65,1,0,0,1,0,4,2,6,0,0,0,0,1,0,2,3
4961,119750,2022,Iran,Bulgaria,0,1,13,14,21/06/2022,14,0,53,67,1,0,0,1,1,2,0,3,0,0,0,0,1,0,0,1
4962,119750,2022,Iran,Japan,0,0,4,4,12/06/2022,8,0,16,24,0,0,0,0,0,1,1,2,0,0,0,0,4,0,0,4
4963,119750,2022,Iran,Australia,0,0,12,12,12/06/2022,30,0,35,65,1,0,0,1,0,3,4,7,0,0,0,0,5,2,0,7
4964,119750,2022,Netherlands,Iran,0,0,6,6,10/06/2022,13,0,27,40,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,4
4965,119750,2022,China,Iran,2,0,11,13,07/06/2022,29,1,16,46,1,0,1,2,0,0,1,1,0,0,2,2,2,2,2,6
4966,163174,2022,Poland,Iran,0,0,0,0,21/07/2022,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,4,0,1,0,1
4967,163174,2022,Iran,Serbia,0,0,0,0,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,163174,2022,Slovenia,Iran,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,163174,2022,Italy,Iran,0,0,0,0,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
4970,163174,2022,Iran,Poland,0,0,0,0,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,152762,2022,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4972,174560,2022,Poland,Iran,0,0,1,1,21/07/2022,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4973,174560,2022,Iran,Serbia,0,0,1,1,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,174560,2022,Slovenia,Iran,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,174560,2022,Italy,Iran,0,0,8,8,07/07/2022,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,1,0,1,2
4976,174560,2022,Iran,Poland,0,0,1,1,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,174560,2022,Canada,Iran,0,0,10,10,25/06/2022,0,0,1,1,3,0,1,4,1,2,4,7,0,0,0,0,0,1,0,1
4978,174560,2022,Iran,Brazil,0,0,2,2,24/06/2022,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,1
4979,174560,2022,USA,Iran,0,1,7,8,23/06/2022,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,2,0,0,0,0
4980,174560,2022,Iran,Bulgaria,0,1,1,2,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4981,152752,2022,Poland,Iran,1,4,9,14,21/07/2022,0,0,2,2,10,5,14,29,3,3,3,9,10,3,13,26,5,3,2,10
4982,152752,2022,Iran,Serbia,2,2,8,12,09/07/2022,0,0,4,4,11,3,7,21,4,3,0,7,4,0,21,25,1,0,0,1
4983,152752,2022,Slovenia,Iran,1,3,6,10,08/07/2022,0,0,0,0,8,3,5,16,1,0,0,1,3,1,19,23,1,1,1,3
4984,152752,2022,Italy,Iran,1,5,2,8,07/07/2022,0,0,2,2,4,4,6,14,0,0,0,0,3,1,12,16,1,0,1,2
4985,152752,2022,Iran,Poland,2,2,14,18,05/07/2022,0,0,1,1,19,3,10,32,0,4,1,5,3,4,34,41,1,3,1,5
4986,152752,2022,Canada,Iran,2,3,6,11,25/06/2022,0,0,1,1,12,1,8,21,0,1,3,4,8,2,11,21,2,2,0,4
4987,152752,2022,Iran,Brazil,1,4,3,8,24/06/2022,0,0,0,0,4,3,5,12,1,3,1,5,5,1,10,16,0,0,0,0
4988,152752,2022,USA,Iran,3,5,9,17,23/06/2022,0,0,0,0,8,1,4,13,2,2,2,6,5,1,20,26,1,1,0,2
4989,152752,2022,Iran,Bulgaria,0,0,7,7,21/06/2022,0,0,1,1,8,5,4,17,0,1,1,2,5,2,9,16,0,1,0,1
4990,152752,2022,Iran,Japan,0,2,2,4,12/06/2022,1,0,1,2,4,1,1,6,0,2,4,6,3,5,5,13,1,0,1,2
4991,152752,2022,Iran,Australia,1,3,14,18,12/06/2022,1,0,1,2,10,2,8,20,3,1,4,8,6,2,14,22,3,2,2,7
4992,152752,2022,Netherlands,Iran,2,1,3,6,10/06/2022,0,0,0,0,3,0,1,4,0,3,2,5,4,0,5,9,3,1,1,5
4993,152752,2022,China,Iran,0,0,0,0,07/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4994,168551,2022,Poland,Iran,0,0,0,0,21/07/2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,168551,2022,Iran,Serbia,0,0,0,0,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4996,168551,2022,Slovenia,Iran,0,0,0,0,08/07/2022,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4997,168551,2022,Italy,Iran,0,0,0,0,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,168551,2022,Iran,Poland,0,0,0,0,05/07/2022,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4999,168551,2022,Canada,Iran,0,0,0,0,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,168551,2022,Iran,Brazil,1,1,1,3,24/06/2022,0,0,0,0,1,0,4,5,0,1,0,1,0,0,0,0,1,1,0,2
5001,168551,2022,USA,Iran,0,0,0,0,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,168551,2022,Iran,Bulgaria,0,0,1,1,21/06/2022,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5003,152755,2022,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5004,189118,2022,Poland,Iran,0,0,1,1,21/07/2022,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,189118,2022,Iran,Serbia,0,0,0,0,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,189118,2022,Slovenia,Iran,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,189118,2022,Italy,Iran,0,1,1,2,07/07/2022,1,0,22,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5008,189118,2022,Iran,Poland,0,0,1,1,05/07/2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,189175,2022,Poland,Iran,0,0,0,0,21/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,189175,2022,Iran,Serbia,0,0,0,0,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,189175,2022,Slovenia,Iran,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,189175,2022,Italy,Iran,0,1,0,1,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,189175,2022,Iran,Poland,0,0,0,0,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,189175,2022,Canada,Iran,0,0,0,0,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,189175,2022,Iran,Brazil,0,1,1,2,24/06/2022,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
5016,189175,2022,USA,Iran,0,0,0,0,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,189175,2022,Iran,Bulgaria,0,0,0,0,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,189175,2022,Iran,Japan,0,1,2,3,12/06/2022,0,1,0,1,1,1,1,3,0,2,3,5,0,0,1,1,0,1,0,1
5019,189175,2022,Iran,Australia,0,0,0,0,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,189175,2022,Netherlands,Iran,1,1,4,6,10/06/2022,0,0,0,0,4,0,2,6,0,4,4,8,0,0,0,0,1,0,0,1
5021,189175,2022,China,Iran,0,0,0,0,07/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,182187,2022,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5023,152742,2022,Poland,Iran,0,1,2,3,21/07/2022,0,0,0,0,1,0,0,1,0,1,0,1,0,0,4,4,0,1,0,1
5024,152742,2022,Iran,Serbia,0,1,0,1,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
5025,152742,2022,Slovenia,Iran,0,0,1,1,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,152742,2022,Italy,Iran,0,2,2,4,07/07/2022,0,0,0,0,3,4,3,10,1,1,0,2,1,0,13,14,4,0,0,4
5027,152742,2022,Iran,Poland,0,0,1,1,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,152742,2022,Canada,Iran,0,0,1,1,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,152742,2022,Iran,Brazil,1,1,2,4,24/06/2022,0,0,0,0,4,0,0,4,0,1,0,1,1,1,5,7,0,2,0,2
5030,152742,2022,USA,Iran,0,0,3,3,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5031,152742,2022,Iran,Bulgaria,1,4,5,10,21/06/2022,0,0,0,0,10,4,6,20,0,2,0,2,2,2,18,22,0,0,0,0
5032,152742,2022,Iran,Japan,1,3,1,5,12/06/2022,0,0,1,1,4,1,3,8,0,0,0,0,1,1,6,8,2,0,0,2
5033,152742,2022,Iran,Australia,0,0,0,0,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,152742,2022,Netherlands,Iran,0,2,5,7,10/06/2022,1,0,0,1,4,4,2,10,0,3,2,5,1,1,5,7,0,0,1,1
5035,152742,2022,China,Iran,4,3,12,19,07/06/2022,0,0,2,2,14,1,5,20,2,1,2,5,2,2,8,12,3,0,0,3
5036,162518,2022,Italy,China,2,3,7,12,26/06/2022,0,0,0,0,12,4,4,20,1,4,1,6,0,0,0,0,6,0,2,8
5037,162518,2022,Italy,Slovenia,0,2,2,4,25/06/2022,1,0,0,1,5,2,1,8,0,3,1,4,0,0,0,0,3,1,0,4
5038,162518,2022,Japan,Italy,0,0,0,0,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5039,162518,2022,Germany,Italy,0,1,3,4,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,162518,2022,Argentina,Italy,0,3,2,5,12/06/2022,0,0,2,2,9,3,11,23,0,0,4,4,0,0,0,0,0,3,1,4
5041,162518,2022,Canada,Italy,0,0,0,0,11/06/2022,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5042,162518,2022,Poland,Italy,0,0,0,0,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,162518,2022,France,Italy,0,0,0,0,08/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,141638,2022,Italy,China,0,0,1,1,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,141638,2022,Italy,Slovenia,0,0,0,0,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,141638,2022,Japan,Italy,0,0,0,0,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,141638,2022,Germany,Italy,0,0,0,0,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,163033,2022,Italy,Poland,0,0,0,0,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,163033,2022,Italy,France,0,1,1,2,23/07/2022,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,3,1,0,0,1
5050,163033,2022,Italy,Netherlands,0,0,0,0,20/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,163033,2022,Argentina,Italy,0,4,15,19,12/06/2022,0,0,4,4,13,4,6,23,2,3,2,7,5,1,23,29,5,0,3,8
5052,163033,2022,Canada,Italy,0,2,7,9,11/06/2022,0,0,2,2,7,4,4,15,0,1,1,2,6,0,12,18,5,0,1,6
5053,163033,2022,Poland,Italy,0,2,14,16,09/06/2022,0,0,8,8,8,3,14,25,1,3,1,5,3,2,17,22,5,2,4,11
5054,163033,2022,France,Italy,1,3,9,13,08/06/2022,0,0,8,8,8,2,5,15,0,5,1,6,2,1,19,22,7,2,3,12
5055,152492,2022,Italy,Netherlands,0,0,0,0,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,152492,2022,Italy,Serbia,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,152492,2022,Italy,Iran,0,0,0,0,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,152492,2022,Bulgaria,Italy,0,0,0,0,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,152492,2022,Italy,China,0,0,0,0,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,152492,2022,Italy,Slovenia,0,0,0,0,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,152492,2022,Japan,Italy,0,0,0,0,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
5062,152492,2022,Germany,Italy,0,0,0,0,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,171191,2022,Italy,Poland,1,3,7,11,24/07/2022,0,0,4,4,3,4,7,14,1,2,3,6,1,3,8,12,2,2,0,4
5064,171191,2022,Italy,France,1,1,11,13,23/07/2022,0,0,1,1,9,2,4,15,0,3,2,5,11,3,6,20,3,5,0,8
5065,171191,2022,Italy,Netherlands,1,2,11,14,20/07/2022,0,0,3,3,10,5,10,25,1,4,5,10,3,0,14,17,2,3,1,6
5066,171191,2022,Italy,Netherlands,3,2,12,17,10/07/2022,0,0,0,0,9,4,5,18,2,3,0,5,0,0,15,15,1,1,0,2
5067,171191,2022,Italy,Serbia,0,1,14,15,08/07/2022,0,0,0,0,7,4,6,17,0,3,0,3,2,0,6,8,5,0,1,6
5068,171191,2022,Italy,Iran,0,0,19,19,07/07/2022,0,0,0,0,11,1,10,22,0,2,0,2,3,2,23,28,4,1,0,5
5069,171191,2022,Bulgaria,Italy,1,1,13,15,05/07/2022,0,0,3,3,10,1,9,20,1,0,0,1,5,0,19,24,2,0,1,3
5070,171191,2022,Italy,China,1,2,8,11,26/06/2022,0,0,1,1,8,2,5,15,0,1,1,2,8,2,14,24,3,0,0,3
5071,171191,2022,Italy,Slovenia,1,2,10,13,25/06/2022,0,0,1,1,13,1,10,24,2,1,1,4,8,0,10,18,6,2,1,9
5072,171191,2022,Japan,Italy,0,6,8,14,24/06/2022,0,0,2,2,14,2,5,21,2,2,0,4,11,5,26,42,4,1,0,5
5073,171191,2022,Germany,Italy,1,1,8,10,22/06/2022,0,0,0,0,6,5,4,15,1,1,0,2,1,1,11,13,6,2,1,9
5074,144005,2022,Italy,Poland,0,1,7,8,24/07/2022,9,0,60,69,1,0,3,4,0,6,2,8,0,0,0,0,8,1,0,9
5075,144005,2022,Italy,France,0,0,11,11,23/07/2022,14,0,38,52,0,0,1,1,0,4,1,5,0,0,1,1,3,2,0,5
5076,144005,2022,Italy,Netherlands,0,1,20,21,20/07/2022,16,1,67,84,1,0,1,2,2,7,2,11,0,0,2,2,5,1,1,7
5077,144005,2022,Italy,Netherlands,0,4,9,13,10/07/2022,11,0,58,69,1,0,0,1,0,2,0,2,0,0,1,1,1,0,0,1
5078,144005,2022,Italy,Serbia,0,1,9,10,08/07/2022,13,0,51,64,2,0,2,4,3,1,0,4,0,0,0,0,0,2,0,2
5079,144005,2022,Italy,Iran,3,2,11,16,07/07/2022,26,0,70,96,2,1,1,4,2,3,0,5,0,0,2,2,2,2,0,4
5080,144005,2022,Bulgaria,Italy,3,1,10,14,05/07/2022,7,1,51,59,2,0,0,2,2,1,0,3,0,0,1,1,2,0,0,2
5081,144005,2022,Italy,China,1,2,9,12,26/06/2022,16,1,40,57,1,0,1,2,3,0,3,6,0,0,0,0,2,1,1,4
5082,144005,2022,Italy,Slovenia,1,2,10,13,25/06/2022,20,0,43,63,4,0,0,4,0,4,0,4,0,0,0,0,6,1,0,7
5083,144005,2022,Japan,Italy,1,2,20,23,24/06/2022,31,0,60,91,4,0,1,5,3,0,4,7,0,0,0,0,6,1,2,9
5084,144005,2022,Germany,Italy,0,2,8,10,22/06/2022,16,0,38,54,0,0,0,0,1,2,2,5,0,0,0,0,5,1,2,8
5085,144005,2022,Argentina,Italy,1,2,12,15,12/06/2022,52,0,35,87,1,0,3,4,1,2,3,6,0,0,0,0,6,7,2,15
5086,144005,2022,Canada,Italy,1,4,14,19,11/06/2022,0,0,71,71,6,0,0,6,2,1,1,4,0,0,0,0,5,1,0,6
5087,144005,2022,Poland,Italy,0,5,11,16,09/06/2022,32,0,38,70,4,0,4,8,0,3,4,7,0,0,0,0,6,2,4,12
5088,144005,2022,France,Italy,1,3,8,12,08/06/2022,45,1,22,68,0,1,2,3,4,4,1,9,0,0,0,0,8,3,1,12
5089,150436,2022,Italy,Poland,0,0,0,0,24/07/2022,0,0,7,7,0,0,0,0,0,0,0,0,3,6,10,19,13,3,2,18
5090,150436,2022,Italy,France,0,0,0,0,23/07/2022,0,0,4,4,0,0,0,0,0,0,0,0,6,1,11,18,7,2,1,10
5091,150436,2022,Italy,Netherlands,0,0,0,0,20/07/2022,0,0,4,4,0,0,0,0,0,0,0,0,3,3,18,24,15,1,0,16
5092,150436,2022,Italy,Netherlands,0,0,0,0,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,150436,2022,Italy,Serbia,0,0,0,0,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,3,0,0,3
5094,150436,2022,Italy,Iran,0,0,0,0,07/07/2022,0,0,4,4,0,0,0,0,0,0,0,0,7,1,12,20,5,3,1,9
5095,150436,2022,Bulgaria,Italy,0,0,0,0,05/07/2022,0,0,4,4,0,0,0,0,0,0,0,0,1,1,11,13,3,3,1,7
5096,150436,2022,Italy,China,0,0,0,0,26/06/2022,0,0,1,1,0,0,0,0,0,0,0,0,4,0,5,9,9,2,1,12
5097,150436,2022,Italy,Slovenia,0,0,0,0,25/06/2022,0,1,6,7,0,0,0,0,0,0,0,0,3,0,3,6,7,1,2,10
5098,150436,2022,Japan,Italy,0,0,0,0,24/06/2022,1,0,7,8,0,0,0,0,0,0,0,0,6,3,13,22,8,2,1,11
5099,150436,2022,Germany,Italy,0,0,0,0,22/06/2022,0,0,4,4,0,0,0,0,0,0,0,0,4,2,11,17,6,2,0,8
5100,152370,2022,Italy,Poland,0,1,3,4,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,152370,2022,Italy,France,0,0,2,2,23/07/2022,5,0,8,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
5102,152370,2022,Italy,Netherlands,0,0,0,0,20/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,152370,2022,Italy,Netherlands,0,0,3,3,10/07/2022,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,152370,2022,Italy,Serbia,0,0,0,0,08/07/2022,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,152370,2022,Italy,Iran,0,1,1,2,07/07/2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,152370,2022,Bulgaria,Italy,0,0,1,1,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,152370,2022,Italy,China,0,1,1,2,26/06/2022,3,0,8,11,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
5108,152370,2022,Italy,Slovenia,0,0,3,3,25/06/2022,1,0,9,10,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
5109,152370,2022,Japan,Italy,0,0,5,5,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,152370,2022,Germany,Italy,0,0,0,0,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,120511,2022,Italy,Poland,0,0,0,0,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,120511,2022,Italy,France,0,1,1,2,23/07/2022,0,0,1,1,5,2,2,9,0,2,1,3,1,1,1,3,0,1,0,1
